"scenario","compartment","date","death_calibrated","y_mean","iso3c"
"Relax Interventions 50%","ICU_demand",2022-08-22,FALSE,568.92,"AFG"
"Relax Interventions 50%","infections",2022-08-22,FALSE,113619.69,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-22,FALSE,773.76,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-22,FALSE,255.91,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-22,FALSE,31836754.22,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-23,FALSE,188.51,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-23,FALSE,100.9,"AFG"
"Additional 50% Reduction","infections",2022-08-23,FALSE,553.52,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-23,FALSE,7.58,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-23,FALSE,2.5,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-23,FALSE,29865325.32,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-23,FALSE,1224.95,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-23,FALSE,308.06,"AFG"
"Maintain Status Quo","infections",2022-08-23,FALSE,13907.29,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-23,FALSE,120.53,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-23,FALSE,39.48,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-23,FALSE,30315760.16,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-23,FALSE,5723.39,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-23,FALSE,580.53,"AFG"
"Relax Interventions 50%","infections",2022-08-23,FALSE,117449.18,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-23,FALSE,801.47,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-23,FALSE,265.1,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-23,FALSE,31954203.4,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-24,FALSE,171.74,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-24,FALSE,93.8,"AFG"
"Additional 50% Reduction","infections",2022-08-24,FALSE,500.41,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-24,FALSE,6.85,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-24,FALSE,2.25,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-24,FALSE,29865825.73,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-24,FALSE,1208.08,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-24,FALSE,306.87,"AFG"
"Maintain Status Quo","infections",2022-08-24,FALSE,13710.54,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-24,FALSE,118.83,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-24,FALSE,38.87,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-24,FALSE,30329470.7,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-24,FALSE,5946.43,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-24,FALSE,592.33,"AFG"
"Relax Interventions 50%","infections",2022-08-24,FALSE,121289.94,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-24,FALSE,829.42,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-24,FALSE,274.41,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-24,FALSE,32075493.34,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-25,FALSE,156.42,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-25,FALSE,87.09,"AFG"
"Additional 50% Reduction","infections",2022-08-25,FALSE,452.42,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-25,FALSE,6.19,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-25,FALSE,2.04,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-25,FALSE,29866278.15,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-25,FALSE,1191.44,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-25,FALSE,305.63,"AFG"
"Maintain Status Quo","infections",2022-08-25,FALSE,13516.63,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-25,FALSE,117.15,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-25,FALSE,38.28,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-25,FALSE,30342987.32,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-25,FALSE,6173.72,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-25,FALSE,604.29,"AFG"
"Relax Interventions 50%","infections",2022-08-25,FALSE,125131.02,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-25,FALSE,857.53,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-25,FALSE,283.81,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-25,FALSE,32200624.37,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-26,FALSE,142.42,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-26,FALSE,80.78,"AFG"
"Additional 50% Reduction","infections",2022-08-26,FALSE,409.07,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-26,FALSE,5.6,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-26,FALSE,1.84,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-26,FALSE,29866687.21,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-26,FALSE,1175.02,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-26,FALSE,304.34,"AFG"
"Maintain Status Quo","infections",2022-08-26,FALSE,13325.53,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-26,FALSE,115.5,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-26,FALSE,37.69,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-26,FALSE,30356312.85,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-26,FALSE,6404.84,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-26,FALSE,616.39,"AFG"
"Relax Interventions 50%","infections",2022-08-26,FALSE,128961,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-26,FALSE,885.74,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-26,FALSE,293.28,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-26,FALSE,32329585.36,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-27,FALSE,129.64,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-27,FALSE,74.84,"AFG"
"Additional 50% Reduction","infections",2022-08-27,FALSE,369.9,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-27,FALSE,5.06,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-27,FALSE,1.66,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-27,FALSE,29867057.11,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-27,FALSE,1158.83,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-27,FALSE,303,"AFG"
"Maintain Status Quo","infections",2022-08-27,FALSE,13137.21,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-27,FALSE,113.86,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-27,FALSE,37.12,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-27,FALSE,30369450.07,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-27,FALSE,6639.38,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-27,FALSE,628.6,"AFG"
"Relax Interventions 50%","infections",2022-08-27,FALSE,132768.01,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-27,FALSE,913.97,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-27,FALSE,302.81,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-27,FALSE,32462353.37,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-28,FALSE,117.98,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-28,FALSE,69.26,"AFG"
"Additional 50% Reduction","infections",2022-08-28,FALSE,334.51,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-28,FALSE,4.57,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-28,FALSE,1.5,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-28,FALSE,29867391.62,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-28,FALSE,1142.86,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-28,FALSE,301.59,"AFG"
"Maintain Status Quo","infections",2022-08-28,FALSE,12951.64,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-28,FALSE,112.26,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-28,FALSE,36.55,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-28,FALSE,30382401.71,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-28,FALSE,6876.85,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-28,FALSE,640.9,"AFG"
"Relax Interventions 50%","infections",2022-08-28,FALSE,136539.9,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-28,FALSE,942.13,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-28,FALSE,312.36,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-28,FALSE,32598893.28,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-29,FALSE,107.34,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-29,FALSE,64.05,"AFG"
"Additional 50% Reduction","infections",2022-08-29,FALSE,302.53,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-29,FALSE,4.14,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-29,FALSE,1.35,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-29,FALSE,29867694.15,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-29,FALSE,1127.11,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-29,FALSE,300.1,"AFG"
"Maintain Status Quo","infections",2022-08-29,FALSE,12768.79,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-29,FALSE,110.67,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-29,FALSE,35.99,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-29,FALSE,30395170.5,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-29,FALSE,7116.74,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-29,FALSE,653.27,"AFG"
"Relax Interventions 50%","infections",2022-08-29,FALSE,140264.26,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-29,FALSE,970.13,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-29,FALSE,321.92,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-29,FALSE,32739157.54,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-30,FALSE,97.64,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-30,FALSE,59.17,"AFG"
"Additional 50% Reduction","infections",2022-08-30,FALSE,273.62,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-30,FALSE,3.74,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-30,FALSE,1.22,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-30,FALSE,29867967.77,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-30,FALSE,1111.57,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-30,FALSE,298.54,"AFG"
"Maintain Status Quo","infections",2022-08-30,FALSE,12588.62,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-30,FALSE,109.11,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-30,FALSE,35.44,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-30,FALSE,30407759.12,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-30,FALSE,7358.36,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-30,FALSE,665.66,"AFG"
"Relax Interventions 50%","infections",2022-08-30,FALSE,143928.58,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-30,FALSE,997.89,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-30,FALSE,331.45,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-30,FALSE,32883086.11,"AFG"
"Additional 50% Reduction","hospital_demand",2022-08-31,FALSE,88.81,"AFG"
"Additional 50% Reduction","ICU_demand",2022-08-31,FALSE,54.62,"AFG"
"Additional 50% Reduction","infections",2022-08-31,FALSE,247.5,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-08-31,FALSE,3.38,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-08-31,FALSE,1.1,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-08-31,FALSE,29868215.27,"AFG"
"Maintain Status Quo","hospital_demand",2022-08-31,FALSE,1096.26,"AFG"
"Maintain Status Quo","ICU_demand",2022-08-31,FALSE,296.92,"AFG"
"Maintain Status Quo","infections",2022-08-31,FALSE,12411.1,"AFG"
"Maintain Status Quo","hospital_incidence",2022-08-31,FALSE,107.57,"AFG"
"Maintain Status Quo","ICU_incidence",2022-08-31,FALSE,34.9,"AFG"
"Maintain Status Quo","cumulative_infections",2022-08-31,FALSE,30420170.22,"AFG"
"Relax Interventions 50%","hospital_demand",2022-08-31,FALSE,7600.78,"AFG"
"Relax Interventions 50%","ICU_demand",2022-08-31,FALSE,678.05,"AFG"
"Relax Interventions 50%","infections",2022-08-31,FALSE,147520.36,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-08-31,FALSE,1025.3,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-08-31,FALSE,340.94,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-08-31,FALSE,33030606.47,"AFG"
"Additional 50% Reduction","hospital_demand",2022-09-01,FALSE,80.76,"AFG"
"Additional 50% Reduction","ICU_demand",2022-09-01,FALSE,50.37,"AFG"
"Additional 50% Reduction","infections",2022-09-01,FALSE,223.9,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-09-01,FALSE,3.06,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-09-01,FALSE,1,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-09-01,FALSE,29868439.17,"AFG"
"Maintain Status Quo","hospital_demand",2022-09-01,FALSE,1081.15,"AFG"
"Maintain Status Quo","ICU_demand",2022-09-01,FALSE,295.25,"AFG"
"Maintain Status Quo","infections",2022-09-01,FALSE,12236.21,"AFG"
"Maintain Status Quo","hospital_incidence",2022-09-01,FALSE,106.05,"AFG"
"Maintain Status Quo","ICU_incidence",2022-09-01,FALSE,34.37,"AFG"
"Maintain Status Quo","cumulative_infections",2022-09-01,FALSE,30432406.43,"AFG"
"Relax Interventions 50%","hospital_demand",2022-09-01,FALSE,7842.94,"AFG"
"Relax Interventions 50%","ICU_demand",2022-09-01,FALSE,690.4,"AFG"
"Relax Interventions 50%","infections",2022-09-01,FALSE,151027.22,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-09-01,FALSE,1052.29,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-09-01,FALSE,350.36,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-09-01,FALSE,33181633.69,"AFG"
"Additional 50% Reduction","hospital_demand",2022-09-02,FALSE,73.43,"AFG"
"Additional 50% Reduction","ICU_demand",2022-09-02,FALSE,46.42,"AFG"
"Additional 50% Reduction","infections",2022-09-02,FALSE,202.56,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-09-02,FALSE,2.77,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-09-02,FALSE,0.9,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-09-02,FALSE,29868641.73,"AFG"
"Maintain Status Quo","hospital_demand",2022-09-02,FALSE,1066.26,"AFG"
"Maintain Status Quo","ICU_demand",2022-09-02,FALSE,293.53,"AFG"
"Maintain Status Quo","infections",2022-09-02,FALSE,12063.9,"AFG"
"Maintain Status Quo","hospital_incidence",2022-09-02,FALSE,104.56,"AFG"
"Maintain Status Quo","ICU_incidence",2022-09-02,FALSE,33.85,"AFG"
"Maintain Status Quo","cumulative_infections",2022-09-02,FALSE,30444470.33,"AFG"
"Relax Interventions 50%","hospital_demand",2022-09-02,FALSE,8083.94,"AFG"
"Relax Interventions 50%","ICU_demand",2022-09-02,FALSE,702.69,"AFG"
"Relax Interventions 50%","infections",2022-09-02,FALSE,154437.03,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-09-02,FALSE,1078.75,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-09-02,FALSE,359.67,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-09-02,FALSE,33336070.72,"AFG"
"Additional 50% Reduction","hospital_demand",2022-09-03,FALSE,66.76,"AFG"
"Additional 50% Reduction","ICU_demand",2022-09-03,FALSE,42.76,"AFG"
"Additional 50% Reduction","infections",2022-09-03,FALSE,183.27,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-09-03,FALSE,2.5,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-09-03,FALSE,0.81,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-09-03,FALSE,29868824.99,"AFG"
"Maintain Status Quo","hospital_demand",2022-09-03,FALSE,1051.58,"AFG"
"Maintain Status Quo","ICU_demand",2022-09-03,FALSE,291.77,"AFG"
"Maintain Status Quo","infections",2022-09-03,FALSE,11894.15,"AFG"
"Maintain Status Quo","hospital_incidence",2022-09-03,FALSE,103.08,"AFG"
"Maintain Status Quo","ICU_incidence",2022-09-03,FALSE,33.34,"AFG"
"Maintain Status Quo","cumulative_infections",2022-09-03,FALSE,30456364.48,"AFG"
"Relax Interventions 50%","hospital_demand",2022-09-03,FALSE,8322.94,"AFG"
"Relax Interventions 50%","ICU_demand",2022-09-03,FALSE,714.89,"AFG"
"Relax Interventions 50%","infections",2022-09-03,FALSE,157738.01,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-09-03,FALSE,1104.6,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-09-03,FALSE,368.86,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-09-03,FALSE,33493808.74,"AFG"
"Additional 50% Reduction","hospital_demand",2022-09-04,FALSE,60.68,"AFG"
"Additional 50% Reduction","ICU_demand",2022-09-04,FALSE,39.35,"AFG"
"Additional 50% Reduction","infections",2022-09-04,FALSE,165.83,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-09-04,FALSE,2.26,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-09-04,FALSE,0.74,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-09-04,FALSE,29868990.82,"AFG"
"Maintain Status Quo","hospital_demand",2022-09-04,FALSE,1037.11,"AFG"
"Maintain Status Quo","ICU_demand",2022-09-04,FALSE,289.96,"AFG"
"Maintain Status Quo","infections",2022-09-04,FALSE,11726.93,"AFG"
"Maintain Status Quo","hospital_incidence",2022-09-04,FALSE,101.63,"AFG"
"Maintain Status Quo","ICU_incidence",2022-09-04,FALSE,32.83,"AFG"
"Maintain Status Quo","cumulative_infections",2022-09-04,FALSE,30468091.41,"AFG"
"Relax Interventions 50%","hospital_demand",2022-09-04,FALSE,8559.31,"AFG"
"Relax Interventions 50%","ICU_demand",2022-09-04,FALSE,726.95,"AFG"
"Relax Interventions 50%","infections",2022-09-04,FALSE,160918.88,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-09-04,FALSE,1129.73,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-09-04,FALSE,377.9,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-09-04,FALSE,33654727.61,"AFG"
"Additional 50% Reduction","hospital_demand",2022-09-05,FALSE,55.15,"AFG"
"Additional 50% Reduction","ICU_demand",2022-09-05,FALSE,36.19,"AFG"
"Additional 50% Reduction","infections",2022-09-05,FALSE,150.06,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-09-05,FALSE,2.05,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-09-05,FALSE,0.66,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-09-05,FALSE,29869140.88,"AFG"
"Maintain Status Quo","hospital_demand",2022-09-05,FALSE,1022.84,"AFG"
"Maintain Status Quo","ICU_demand",2022-09-05,FALSE,288.13,"AFG"
"Maintain Status Quo","infections",2022-09-05,FALSE,11562.2,"AFG"
"Maintain Status Quo","hospital_incidence",2022-09-05,FALSE,100.2,"AFG"
"Maintain Status Quo","ICU_incidence",2022-09-05,FALSE,32.33,"AFG"
"Maintain Status Quo","cumulative_infections",2022-09-05,FALSE,30479653.61,"AFG"
"Relax Interventions 50%","hospital_demand",2022-09-05,FALSE,8792.45,"AFG"
"Relax Interventions 50%","ICU_demand",2022-09-05,FALSE,738.84,"AFG"
"Relax Interventions 50%","infections",2022-09-05,FALSE,163968.89,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-09-05,FALSE,1154.07,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-09-05,FALSE,386.76,"AFG"
"Relax Interventions 50%","cumulative_infections",2022-09-05,FALSE,33818696.51,"AFG"
"Additional 50% Reduction","hospital_demand",2022-09-06,FALSE,50.13,"AFG"
"Additional 50% Reduction","ICU_demand",2022-09-06,FALSE,33.27,"AFG"
"Additional 50% Reduction","infections",2022-09-06,FALSE,135.8,"AFG"
"Additional 50% Reduction","hospital_incidence",2022-09-06,FALSE,1.85,"AFG"
"Additional 50% Reduction","ICU_incidence",2022-09-06,FALSE,0.6,"AFG"
"Additional 50% Reduction","cumulative_infections",2022-09-06,FALSE,29869276.68,"AFG"
"Maintain Status Quo","hospital_demand",2022-09-06,FALSE,1008.77,"AFG"
"Maintain Status Quo","ICU_demand",2022-09-06,FALSE,286.25,"AFG"
"Maintain Status Quo","infections",2022-09-06,FALSE,11399.93,"AFG"
"Maintain Status Quo","hospital_incidence",2022-09-06,FALSE,98.79,"AFG"
"Maintain Status Quo","ICU_incidence",2022-09-06,FALSE,31.84,"AFG"
"Maintain Status Quo","cumulative_infections",2022-09-06,FALSE,30491053.54,"AFG"
"Relax Interventions 50%","hospital_demand",2022-09-06,FALSE,9021.5,"AFG"
"Relax Interventions 50%","ICU_demand",2022-09-06,FALSE,750.54,"AFG"
"Relax Interventions 50%","infections",2022-09-06,FALSE,166878.04,"AFG"
"Relax Interventions 50%","hospital_incidence",2022-09-06,FALSE,1177.52,"AFG"
"Relax Interventions 50%","ICU_incidence",2022-09-06,FALSE,395.42,"AFG"
